DOI,Author Position,Author Name,Initials,Conceived and designed the experiments,Performed the experiments,Analyzed the data,Contributed reagents/materials/analysis tools,Wrote the paper
10.1371/journal.pone.0012319,1,Amber Carmon,AC,1,1,1,1,1
10.1371/journal.pone.0012319,3,Olga Grushko,OG,1,1,1,0,0
10.1371/journal.pone.0012319,,,RM,1,1,0,0,1
10.1371/journal.pone.0012319,2,Michael J Guertin,MJG,0,1,1,0,1
10.1371/journal.pone.0012319,4,Brad Marshall,BM,0,1,0,0,0
10.1371/journal.pone.0066476,2,Yi Shi,YS,1,0,0,0,0
10.1371/journal.pone.0066476,3,Liang Zhou,LZ,1,0,0,0,0
10.1371/journal.pone.0066476,1,Hong-Li Gong,H-LG,0,1,0,0,1
10.1371/journal.pone.0066476,8,Dong-Sheng Hou,D-SH,0,1,1,0,0
10.1371/journal.pone.0066476,7,Chen Xu,CX,0,0,1,0,0
10.1371/journal.pone.0066476,9,Yue-Zhu Wang,Y-ZW,0,0,1,0,0
10.1371/journal.pone.0066476,4,Chun-Ping Wu,C-PW,0,0,0,1,0
10.1371/journal.pone.0066476,5,Peng-Yu Cao,P-YC,0,0,0,1,0
10.1371/journal.pone.0066476,6,Lei Tao,LT,0,0,0,1,0
10.1371/journal.pone.0012316,1,Pan Wang,PW,1,1,1,0,1
10.1371/journal.pone.0012316,,,HWB,1,1,1,0,1
10.1371/journal.pone.0012316,3,Bao Ting Zhu,BTZ,1,0,1,1,1
10.1371/journal.pone.0043549,1,Jinkou Zhao,JZ,1,0,1,0,1
10.1371/journal.pone.0043549,8,Rifat Atun,RA,1,0,0,0,1
10.1371/journal.pone.0043549,2,Marcel Lama,ML,1,0,1,0,0
10.1371/journal.pone.0043549,3,Eline Korenromp,EK,1,0,1,0,0
10.1371/journal.pone.0043549,7,Ryuichi Komatsu,RK,1,0,0,0,0
10.1371/journal.pone.0043549,4,Patrick Aylward,PA,0,0,1,0,0
10.1371/journal.pone.0043549,5,Estifanos Shargie,ES,0,0,1,0,0
10.1371/journal.pone.0043549,6,Scott Filler,SF,0,0,1,0,0
10.1371/journal.pone.0049308,10,Qing-Yi Wei,Q-YW,1,0,0,0,1
10.1371/journal.pone.0049308,,,Y-NW,1,0,0,0,1
10.1371/journal.pone.0049308,1,Jing He,JH,0,1,1,0,1
10.1371/journal.pone.0049308,2,Yu Xu,YX,0,1,0,0,0
10.1371/journal.pone.0049308,3,Li-Xin Qiu,L-XQ,0,0,1,0,0
10.1371/journal.pone.0049308,4,Jin Li,JL,0,0,0,1,0
10.1371/journal.pone.0049308,5,Xiao-Yan Zhou,X-YZ,0,0,0,1,0
10.1371/journal.pone.0049308,6,Meng-Hong Sun,M-HS,0,0,0,1,0
10.1371/journal.pone.0049308,7,Jiu-Cun Wang,J-CW,0,0,0,1,0
10.1371/journal.pone.0049308,8,Ya-Jun Yang,Y-JY,0,0,0,1,0
10.1371/journal.pone.0049308,9,Li Jin,LJ,0,0,0,1,0
10.1371/journal.pone.0046611,3,Kevin C Chen,KCC,1,1,1,0,1
10.1371/journal.pone.0046611,1,David W Gould,DWG,0,1,1,0,0
10.1371/journal.pone.0046611,2,Sergio Lukic,SL,0,0,1,1,0
10.1371/journal.pone.0066473,1,Inés Reverón,IR,1,1,1,0,1
10.1371/journal.pone.0066473,2,Héctor Rodríguez,HR,1,1,1,0,0
10.1371/journal.pone.0066473,5,Carmen Ascaso,CA,1,1,0,0,0
10.1371/journal.pone.0066473,7,Alicia Prieto,AP,1,1,0,0,0
10.1371/journal.pone.0066473,,,BdlR,1,0,1,0,0
10.1371/journal.pone.0066473,9,Rosario Muñoz,RM,1,0,1,0,1
10.1371/journal.pone.0066473,,,FLdF,1,0,1,0,1
10.1371/journal.pone.0066473,3,Gema Campos,GC,0,1,0,0,0
10.1371/journal.pone.0066473,4,José Antonio Curiel,JAC,0,1,0,0,0
10.1371/journal.pone.0066473,6,Alfonso V Carrascosa,AVC,0,1,0,0,0
10.1371/journal.pone.0066474,1,Morten Dall,MD,1,1,1,0,1
10.1371/journal.pone.0066474,5,Nicole Schmitt,NS,1,0,0,1,0
10.1371/journal.pone.0066474,6,Knud Josefsen,KJ,1,0,0,1,0
10.1371/journal.pone.0066474,7,Karsten Buschard,KB,1,0,0,1,0
10.1371/journal.pone.0066474,2,Kirstine Calloe,KC,0,1,1,1,0
10.1371/journal.pone.0066474,,,MHJ,0,1,1,0,0
10.1371/journal.pone.0066474,4,Jesper Larsen,JL,0,1,0,0,0
10.1371/journal.pone.0052190,1,Sanjay K Mishra,SKM,1,1,1,1,1
10.1371/journal.pone.0052190,5,R Cartland Burns,RCB,0,0,1,0,0
10.1371/journal.pone.0052190,2,Lacey Funair,LF,0,0,0,1,0
10.1371/journal.pone.0052190,3,Alex Cressley,AC,0,0,0,1,0
10.1371/journal.pone.0052190,,,GG,0,0,0,1,0
10.1371/journal.pone.0066469,5,Martijn Meeter,MM,1,0,0,0,1
10.1371/journal.pone.0066469,,,MRG,0,1,1,0,1
10.1371/journal.pone.0066469,,,CMH,0,0,0,0,1
10.1371/journal.pone.0049311,1,Daniel Bjasch,DB,1,1,1,0,1
10.1371/journal.pone.0049311,4,Alexander A Tarnutzer,AAT,1,1,1,0,1
10.1371/journal.pone.0049311,3,Dominik Straumann,DS,1,0,0,0,0
10.1371/journal.pone.0049311,2,Christopher J Bockisch,CJB,0,0,0,1,0
10.1371/journal.pone.0066471,14,Vijay P Singh,VPS,1,1,1,1,1
10.1371/journal.pone.0066471,1,Vivek Mishra,VM,0,1,1,0,1
10.1371/journal.pone.0066471,2,Rachel Cline,RC,0,1,1,0,1
10.1371/journal.pone.0066471,3,Pawan Noel,PN,0,1,1,0,1
10.1371/journal.pone.0066471,6,Lidiya Orlichenko,LO,0,1,1,0,0
10.1371/journal.pone.0066471,4,Jenny Karlsson,JK,0,1,1,0,0
10.1371/journal.pone.0066471,5,Catherine J Baty,CJB,0,0,1,1,0
10.1371/journal.pone.0066471,7,Krutika Patel,KP,0,0,1,0,1
10.1371/journal.pone.0066471,8,Ram Narayan Trivedi,RNT,0,0,1,0,1
10.1371/journal.pone.0066471,9,Sohail Z Husain,SZH,0,0,1,0,1
10.1371/journal.pone.0066471,12,Donna B Stolz,DBS,0,0,1,0,0
10.1371/journal.pone.0066471,13,Sarah Navina,SN,0,0,1,1,1
10.1371/journal.pone.0066471,10,Chathur Acharya,CA,0,0,0,0,1
10.1371/journal.pone.0066471,11,Chandra Durgampudi,CD,0,0,0,0,1
10.1371/journal.pone.0000859,9,Mathias Heikenwalder,MH,1,0,0,0,0
10.1371/journal.pone.0000859,1,Ciriaco Ligios,CL,1,0,0,0,1
10.1371/journal.pone.0000859,,,GC,0,1,0,0,0
10.1371/journal.pone.0000859,3,Ilan Margalith,IM,0,1,0,0,0
10.1371/journal.pone.0000859,4,Cinzia Santucciu,CS,0,1,0,0,0
10.1371/journal.pone.0000859,5,Laura Madau,LM,0,1,0,0,0
10.1371/journal.pone.0000859,6,Caterina Maestrale,CM,0,1,0,0,0
10.1371/journal.pone.0000859,8,Mariangela Saba,MS,0,1,0,0,0
10.1371/journal.pone.0000859,7,Massimo Basagni,MB,0,0,0,1,0
10.1371/journal.pone.0043551,1,Ming Yi,MY,1,1,1,1,1
10.1371/journal.pone.0009417,1,Michael A Hubert,MAH,1,1,1,0,1
10.1371/journal.pone.0009417,2,Susan L Sherritt,SLS,1,1,1,0,1
10.1371/journal.pone.0009417,3,Cindy J Bachurski,CJB,1,0,1,0,1
10.1371/journal.pone.0009417,4,Stuart Handwerger,SH,1,0,1,0,1
10.1371/journal.pone.0009417,,,sh,0,0,0,1,0
10.1371/journal.pone.0026770,,,JX,1,1,1,0,1
10.1371/journal.pone.0026770,2,Andre Costopoulos,AC,1,0,0,0,1
10.1371/journal.pone.0026770,3,Frederic Guichard,FG,0,0,0,0,1
10.1371/journal.pone.0003717,1,Rachel L Erlich,RLE,1,1,1,1,1
10.1371/journal.pone.0003717,2,Rebecca C Fry,RCF,1,0,1,0,0
10.1371/journal.pone.0003717,4,Danielle L Daee,DLD,1,1,1,1,0
10.1371/journal.pone.0003717,,,RL,1,0,1,1,0
10.1371/journal.pone.0003717,6,Leona D Samson,LDS,1,0,1,0,0
10.1371/journal.pone.0003717,,,TB,0,0,0,1,0
10.1371/journal.pone.0017972,1,Henko Tadema,HT,1,1,1,0,1
10.1371/journal.pone.0017972,2,Cees G M Kallenberg,CGMK,1,0,1,0,1
10.1371/journal.pone.0017972,4,Peter Heeringa,PH,1,0,1,0,1
10.1371/journal.pone.0017972,3,Coen A Stegeman,CAS,0,0,1,0,0
10.1371/journal.pone.0003715,,,CMS,1,1,1,0,1
10.1371/journal.pone.0003715,2,David S Jacobs,DSJ,0,0,1,1,0
10.1371/journal.pone.0012324,1,Umesh D Wankhade,UDW,1,1,1,0,1
10.1371/journal.pone.0012324,2,Kristen R Vella,KRV,1,1,1,0,1
10.1371/journal.pone.0012324,3,Dana L Fox,DLF,1,1,1,0,1
10.1371/journal.pone.0012324,4,Deborah J Good,DJG,1,0,1,0,1
10.1371/journal.pone.0000871,1,Ernest Greene,EG,1,1,0,0,1
10.1371/journal.pone.0003720,1,Winfried Schlee,WS,1,1,1,1,1
10.1371/journal.pone.0003720,2,Nathan Weisz,NW,1,0,1,1,1
10.1371/journal.pone.0003720,4,Thomas Hartmann,TH,0,0,0,1,1
10.1371/journal.pone.0003720,3,Olivier Bertrand,OB,0,0,0,0,1
10.1371/journal.pone.0003720,5,Thomas Elbert,TE,0,0,0,0,1
10.1371/journal.pone.0006535,2,Kota V Ramana,KVR,1,0,1,0,1
10.1371/journal.pone.0006535,6,Satish K Srivastava,SKS,1,0,0,0,0
10.1371/journal.pone.0006535,,,UCY,0,1,0,0,0
10.1371/journal.pone.0006535,,,LAA,0,1,0,0,0
10.1371/journal.pone.0006535,4,Istvan Boldogh,IB,0,1,1,0,0
10.1371/journal.pone.0006535,5,Hamid A Boulares,HAB,0,0,1,1,0
10.1371/journal.pone.0043561,1,J Timothy Wootton,JTW,1,1,1,1,1
10.1371/journal.pone.0043560,1,Darren M Green,DMG,0,0,1,0,1
10.1371/journal.pone.0043560,2,David J Penman,DJP,0,0,1,0,1
10.1371/journal.pone.0043560,3,Herve Migaud,HM,0,0,0,0,1
10.1371/journal.pone.0043560,4,James E Bron,JEB,0,0,0,0,1
10.1371/journal.pone.0043560,5,John B Taggart,JBT,0,0,0,0,1
10.1371/journal.pone.0043560,,,BJM,0,0,0,0,1
10.1371/journal.pone.0020840,1,Weidong Cai,WC,1,1,1,1,1
10.1371/journal.pone.0020840,,,HL,1,0,1,0,1
10.1371/journal.pntd.0000173,,,D,0,0,1,0,0
10.1371/journal.pone.0015336,1,Bo Zhang,BZ,1,0,1,0,1
10.1371/journal.pone.0015336,7,Xiaopeng Zhu,XZ,1,0,0,0,1
10.1371/journal.pone.0015336,3,Tao Wu,TW,1,0,0,0,0
10.1371/journal.pone.0015336,2,Beibei Chen,BC,0,0,1,0,0
10.1371/journal.pone.0015336,4,Yuliang Tan,YT,0,0,0,1,0
10.1371/journal.pone.0015336,5,Shuang Qiu,SQ,0,0,0,1,0
10.1371/journal.pone.0015336,6,Zhenyu Xuan,ZX,0,0,0,0,1
10.1371/journal.pone.0066478,1,Francis Rousset,FR,1,1,1,0,1
10.1371/journal.pone.0066478,5,Bernard Lardy,BL,1,0,1,0,1
10.1371/journal.pone.0066478,4,Françoise Morel,FM,1,0,1,0,1
10.1371/journal.pone.0066478,2,Minh Vu Chuong Nguyen,MVCN,0,1,0,0,1
10.1371/journal.pone.0066478,3,Laurent Grange,LG,0,1,0,0,0
10.1371/journal.pone.0009405,1,Claude Saegerman,CS,1,1,1,1,1
10.1371/journal.pone.0009405,13,Guy Czaplicki,GC,1,1,1,0,1
10.1371/journal.pone.0009405,3,Aude Uyttenhoef,AU,0,1,0,0,0
10.1371/journal.pone.0009405,4,Jean-Baptiste Hanon,J-BH,0,1,0,0,0
10.1371/journal.pone.0009405,5,Nathalie Kirschvink,NK,0,1,0,0,1
10.1371/journal.pone.0009405,6,Eric Haubruge,EH,0,1,0,0,0
10.1371/journal.pone.0009405,7,Pierre Delcroix,PD,0,1,0,0,0
10.1371/journal.pone.0009405,8,Jean-Yves Houtain,J-YH,0,1,0,0,0
10.1371/journal.pone.0009405,10,Frank Vandenbussche,FV,0,1,0,0,0
10.1371/journal.pone.0009405,11,Bart Verheyden,BV,0,1,0,0,0
10.1371/journal.pone.0009405,12,Kris De Clercq,KDC,0,1,1,0,1
10.1371/journal.pone.0009405,,,PSM,0,0,1,0,1
10.1371/journal.pone.0009405,9,Philippe Pourquier,PP,0,0,0,1,0
10.1371/journal.pone.0006530,1,Paige S Davies,PSD,1,1,1,0,1
10.1371/journal.pone.0006530,2,Anne E Powell,AEP,1,1,1,0,1
10.1371/journal.pone.0006530,4,Melissa H Wong,MHW,1,0,1,0,1
10.1371/journal.pone.0006530,3,John R Swain,JRS,0,1,0,0,0
10.1371/journal.pcbi.1000230,1,Adam B Barrett,ABB,0,0,0,0,1
10.1371/journal.pcbi.1000230,,,MCWvR,0,0,0,0,1
10.1371/journal.pone.0023739,,,AvL,1,1,1,1,1
10.1371/journal.pone.0023739,2,Stefanie Brassen,SB,1,0,1,0,1
10.1371/journal.pone.0023739,3,Hans Jörg Baumann,HJB,1,1,0,1,1
10.1371/journal.pone.0023739,4,Hans Klose,HK,1,1,0,1,1
10.1371/journal.pone.0023739,5,Christian Büchel,CB,1,0,1,1,1
10.1371/journal.pone.0066484,,,P,1,1,1,1,1
10.1371/journal.pone.0009437,1,Gregory P Fournier,GPF,1,1,1,0,1
10.1371/journal.pone.0009437,3,J Peter Gogarten,JPG,1,0,0,0,0
10.1371/journal.pone.0009437,2,Justin E Neumann,JEN,0,0,0,1,0
10.1371/journal.pone.0066467,9,Patrick C N Rensen,PCNR,1,0,0,0,1
10.1371/journal.pone.0066467,,,JWAvdH,1,1,1,0,1
10.1371/journal.pone.0066467,11,Hans M G Princen,HMGP,1,0,0,0,1
10.1371/journal.pone.0066467,12,J Wouter Jukema,JWJ,1,0,0,0,1
10.1371/journal.pone.0066467,1,Susan Kühnast,SK,0,1,1,0,1
10.1371/journal.pone.0066467,2,Mieke C Louwe,MCL,0,1,1,0,1
10.1371/journal.pone.0066467,3,Mattijs M Heemskerk,MMH,0,1,1,0,0
10.1371/journal.pone.0066467,4,Elsbet J Pieterman,EJP,0,1,1,0,0
10.1371/journal.pone.0066467,,,SAAvdB,0,1,1,0,0
10.1371/journal.pone.0066467,,,JBvK,0,0,1,0,1
10.1371/journal.pone.0066467,7,Johannes W A Smit,JWAS,0,0,0,0,1
10.1371/journal.pone.0066467,8,Louis M Havekes,LMH,0,0,0,0,1
10.1371/journal.pone.0040894,,,G,1,1,1,0,1
10.1371/journal.pone.0066528,,,T,1,1,1,0,1
10.1371/journal.pone.0063738,1,Fabio Mitsuo Lima,FML,1,1,1,0,1
10.1371/journal.pone.0063738,2,Renata Torres Souza,RTS,1,1,1,0,0
10.1371/journal.pone.0063738,11,José Franco da Silveira,JFS,1,0,1,0,1
10.1371/journal.pone.0063738,3,Fábio Rinaldo Santori,FRS,0,1,0,0,0
10.1371/journal.pone.0063738,4,Michele Fernandes Santos,MFS,0,1,0,0,0
10.1371/journal.pone.0063738,5,Danielle Rodrigues Cortez,DRC,0,1,0,0,0
10.1371/journal.pone.0063738,6,Roberto Moraes Barros,RMB,0,1,0,0,0
10.1371/journal.pone.0063738,7,Maria Isabel Cano,MIC,0,1,1,0,0
10.1371/journal.pone.0063738,,,HMV,0,1,1,0,0
10.1371/journal.pone.0063738,9,Andréa Mara Macedo,AMM,0,1,1,1,0
10.1371/journal.pone.0063738,10,Renato Arruda Mortara,RAM,0,0,1,1,0
10.1371/journal.pone.0015387,1,Nicolle K Hamilton,NKH,1,1,1,1,1
10.1371/journal.pone.0015387,2,Nancy Maizels,NM,1,0,1,1,1
10.1371/journal.pone.0043596,,,DJT,1,1,1,0,1
10.1371/journal.pone.0043596,9,Roberto Bruzzone,RB,1,0,1,0,1
10.1371/journal.pone.0043596,7,Philippe Buchy,PB,1,1,1,1,1
10.1371/journal.pone.0043596,8,Béatrice Nal,BN,1,0,0,0,0
10.1371/journal.pone.0043596,6,J S Malik Peiris,JSMP,1,0,0,1,0
10.1371/journal.pone.0043596,,,YML,0,1,1,0,0
10.1371/journal.pone.0043596,,,YLS,0,1,0,0,0
10.1371/journal.pone.0043596,,,CHL,0,1,0,0,0
10.1371/journal.pone.0043596,,,SLC,0,1,0,0,0
10.1371/journal.pone.0040897,,,GV,1,1,1,1,1
10.1371/journal.pone.0012350,,,BBV,1,1,1,0,1
10.1371/journal.pone.0012350,2,Nada Abdelmagid,NA,1,1,1,0,1
10.1371/journal.pone.0012350,3,Fredrik Piehl,FP,1,0,1,0,1
10.1371/journal.pone.0012350,6,Birgit Sköldenberg,BS,1,0,1,0,1
10.1371/journal.pone.0012350,7,Margarita Diez,MD,1,0,1,0,1
10.1371/journal.pone.0012350,4,Tomas Bergström,TB,0,0,0,1,1
10.1371/journal.pone.0012350,5,Tomas Olsson,TO,0,0,0,1,1
10.1371/journal.pone.0066513,1,Emma Brunberg,EB,1,1,1,0,1
10.1371/journal.pone.0066513,,,LK,1,0,1,0,1
10.1371/journal.pone.0066513,2,Per Jensen,PJ,0,0,1,0,0
10.1371/journal.pone.0066513,3,Anders Isaksson,AI,0,0,1,0,0
10.1371/journal.pone.0049362,1,Vani Pariyadath,VP,1,1,1,0,1
10.1371/journal.pone.0049362,2,David M Eagleman,DME,1,0,0,0,1
10.1371/journal.pone.0049361,1,Lei Jin,LJ,1,1,0,0,1
10.1371/journal.pone.0049361,3,Xicheng Song,XS,1,1,0,0,1
10.1371/journal.pone.0049361,5,Erich M Sturgis,EMS,1,0,0,1,1
10.1371/journal.pone.0049361,6,Guojun Li,GL,1,0,1,1,1
10.1371/journal.pone.0049361,2,Li Xu,LX,0,0,1,0,1
10.1371/journal.pone.0049361,4,Qingyi Wei,QW,0,0,0,1,1
10.1371/journal.pone.0040889,1,Noriko Suzuki,NS,1,1,1,0,1
10.1371/journal.pone.0040889,,,M,1,1,0,0,0
10.1371/journal.pone.0040889,3,Kazuhiro Hamajo,KH,0,0,1,0,0
10.1371/journal.pone.0040889,5,Tetsuya Tsukamoto,TT,0,0,0,1,0
10.1371/journal.pone.0000905,,,WD,1,1,1,0,1
10.1371/journal.pone.0000905,2,Kazuya Fujiwara,KF,0,0,0,1,0
10.1371/journal.pone.0000905,3,Gota Kawai,GK,0,0,0,1,0
10.1371/journal.pone.0015378,1,Stine H Kresse,SHK,1,1,1,0,1
10.1371/journal.pone.0015378,4,Ola Myklebost,OM,1,0,0,0,1
10.1371/journal.pone.0015378,,,LAMZ,1,1,1,0,1
10.1371/journal.pone.0006569,1,Tomasz A Leski,TAL,1,1,1,0,1
10.1371/journal.pone.0006569,2,Baochuan Lin,BL,1,0,1,0,1
10.1371/journal.pone.0006569,3,Anthony P Malanoski,APM,1,0,1,1,1
10.1371/journal.pone.0006569,4,Zheng Wang,ZW,1,0,1,0,0
10.1371/journal.pone.0006569,8,Sofi Ibrahim,SI,1,0,0,1,0
10.1371/journal.pone.0006569,11,Joel M Schnur,JMS,1,0,0,0,0
10.1371/journal.pone.0006569,12,Clark Tibbetts,CT,1,0,0,0,0
10.1371/journal.pone.0006569,13,David A Stenger,DAS,1,0,1,1,0
10.1371/journal.pone.0006569,5,Nina C Long,NCL,0,1,0,0,0
10.1371/journal.pone.0006569,6,Carolyn E Meador,CEM,0,1,0,0,0
10.1371/journal.pone.0006569,7,Brian Barrows,BB,0,1,0,0,0
10.1371/journal.pone.0006569,9,Justin P Hardick,JPH,0,1,1,1,0
10.1371/journal.pone.0006569,10,Mohamed Aitichou,MA,0,0,0,1,0
10.1371/journal.pone.0000950,1,Marco Salemi,MS,1,0,1,1,1
10.1371/journal.pone.0000950,,,MG,1,0,1,1,0
10.1371/journal.pone.0000950,,,BB,0,1,1,0,0
10.1371/journal.pone.0000950,,,RG,0,0,1,0,0
10.1371/journal.pone.0000950,,,JS,0,0,0,1,0
10.1371/journal.pone.0000950,4,Guity Ghaffari,GG,0,0,0,1,0
10.1371/journal.pcbi.1000261,3,Yang Cao,YC,1,0,0,1,0
10.1371/journal.pcbi.1000261,4,David C Samuels,DCS,1,0,0,0,1
10.1371/journal.pcbi.1000261,1,Katherine V Wendelsdorf,KVW,0,1,1,0,1
10.1371/journal.pcbi.1000261,2,Zhuo Song,ZS,0,1,1,0,1
10.1371/journal.pone.0000948,2,Greg Huber,GH,1,0,1,0,0
10.1371/journal.pone.0000948,6,Shelley Sazer,SS,1,0,1,1,1
10.1371/journal.pone.0000948,3,Yoshihiro Torii,YT,1,1,1,1,0
10.1371/journal.pone.0000948,5,Jonathan Miller,JM,1,0,1,0,0
10.1371/journal.pone.0000948,,,GL,1,1,1,1,1
10.1371/journal.pone.0000948,4,Aiko Hirata,AH,0,1,0,1,0
10.1371/journal.pone.0003768,1,Armando Bartolazzi,AB,1,1,1,1,1
10.1371/journal.pone.0003768,4,Alberto Signore,AS,1,0,1,1,1
10.1371/journal.pone.0003768,11,Salvatore Sciacchitano,SS,1,0,1,1,1
10.1371/journal.pone.0003768,12,Francesco Scopinaro,FS,1,0,1,0,1
10.1371/journal.pone.0003768,,,CD,0,1,1,0,0
10.1371/journal.pone.0003768,3,Maria Gemma Parisella,MGP,0,1,1,0,0
10.1371/journal.pone.0003768,5,Fabrizio Del Prete,FDP,0,1,1,0,0
10.1371/journal.pone.0003768,6,Luca Lavra,LL,0,1,1,1,0
10.1371/journal.pone.0003768,8,Roberto Massari,RM,0,1,1,1,1
10.1371/journal.pone.0003768,9,Carlo Trotta,CT,0,1,1,1,1
10.1371/journal.pone.0003768,,,SBA,0,0,0,1,1
10.1371/journal.pone.0015377,1,Audrey S Chang,ASC,1,1,1,1,1
10.1371/journal.pone.0015377,3,Mohamed A F Noor,MAFN,1,0,1,1,1
10.1371/journal.pone.0015377,2,Sarah M Bennett,SMB,0,1,0,0,0
10.1371/journal.pone.0003767,1,Christian Melle,CM,1,1,1,0,1
10.1371/journal.pone.0003767,2,Günther Ernst,GE,1,1,1,0,0
10.1371/journal.pone.0003767,,,FvE,1,0,1,0,1
10.1371/journal.pone.0003767,3,Bettina Schimmel,BS,0,1,0,0,0
10.1371/journal.pone.0003767,4,Annett Bleul,AB,0,1,0,0,0
10.1371/journal.pone.0043587,1,Zhilin Qu,ZQ,1,1,1,0,1
10.1371/journal.pone.0043587,2,Douglas Chung,DC,0,1,1,0,0
10.1371/journal.pone.0012352,,,NFF,1,0,1,1,1
10.1371/journal.pone.0012352,1,Joan Segura Mora,JSM,0,1,0,1,1
10.1371/journal.pone.0012352,2,Salam A Assi,SAA,0,1,0,1,1
10.1371/journal.pone.0012351,,,VL,1,1,1,1,1
10.1371/journal.pone.0012351,,,AH,1,0,0,0,1
10.1371/journal.pone.0012351,2,Brooke Lumicisi,BL,0,1,0,0,0
10.1371/journal.pone.0012351,3,Jeremy Welton,JW,0,1,0,0,0
10.1371/journal.pone.0012351,4,Dorothy Machalek,DM,0,1,1,0,0
10.1371/journal.pone.0012351,5,Katrina Gouramanis,KG,0,1,1,0,0
10.1371/journal.pone.0012351,6,Helen M Klemm,HMK,0,1,1,0,0
10.1371/journal.pone.0012351,7,James D Stewart,JDS,0,1,0,0,0
10.1371/journal.pone.0012351,,,DH,0,0,0,1,0
10.1371/journal.pone.0003756,1,Christian Krintel,CK,1,1,1,0,1
10.1371/journal.pone.0003756,2,Peter Osmark,PO,1,1,1,0,0
10.1371/journal.pone.0003756,5,Derek T Logan,DTL,1,0,1,0,0
10.1371/journal.pone.0003756,6,Cecilia Holm,CH,1,0,1,1,1
10.1371/journal.pone.0003756,3,Martin R Larsen,MRL,0,1,1,1,0
10.1371/journal.pone.0003756,4,Svante Resjö,SR,0,1,1,0,0
10.1371/journal.pone.0063726,1,Subroto Chatterjee,SC,1,0,0,0,1
10.1371/journal.pone.0063726,7,Roberto Pili,RP,1,0,0,0,0
10.1371/journal.pone.0063726,,,NH,1,0,0,1,0
10.1371/journal.pone.0063726,8,Georges Ndikuyeze,GN,0,1,0,0,0
10.1371/journal.pone.0063726,4,Veera Venkata Ratnam Bandaru,VVRB,0,1,0,0,0
10.1371/journal.pone.0063726,,,MH,0,1,1,1,0
10.1371/journal.pone.0063726,3,Jennifer Hou,JH,0,1,0,0,0
10.1371/journal.pone.0063726,2,Nezar Alsaeedi,NA,0,1,1,0,0
10.1371/journal.pone.0063726,5,Lan Wu,LW,0,1,0,0,0
10.1371/journal.pone.0066521,1,Geng Chen,GC,1,0,1,1,1
10.1371/journal.pone.0066521,6,Tieliu Shi,TS,1,0,0,0,1
10.1371/journal.pone.0066521,2,Jiwei Chen,JC,0,0,1,0,0
10.1371/journal.pone.0066521,3,Caiping Shi,CS,0,0,1,0,0
10.1371/journal.pone.0066521,4,Leming Shi,LS,0,0,0,0,1
10.1371/journal.pone.0066521,5,Weida Tong,WT,0,0,0,0,1
10.1371/journal.pone.0009458,1,Hanako Kobayashi,HK,1,1,1,0,1
10.1371/journal.pone.0009458,5,Timothy S Blackwell,TSB,1,0,0,1,0
10.1371/journal.pone.0009458,6,P Charles Lin,PCL,1,0,1,0,1
10.1371/journal.pone.0009458,2,Jianhua Huang,JH,0,1,1,0,0
10.1371/journal.pone.0009458,3,Fei Ye,FY,0,0,1,0,0
10.1371/journal.pone.0009458,4,Yu Shyr,YS,0,0,1,0,0
10.1371/journal.pone.0009457,1,Jie Zhu,JZ,1,1,1,1,1
10.1371/journal.pone.0009457,2,Edward L Braun,ELB,1,0,1,0,1
10.1371/journal.pone.0009457,,,LJGJ,1,0,0,0,0
10.1371/journal.pone.0009457,,,TJ,1,0,0,0,0
10.1371/journal.pone.0009457,,,TW,1,0,1,1,1
10.1371/journal.pone.0009457,3,Satomi Kohno,SK,0,1,1,0,0
10.1371/journal.pone.0009457,4,Monica Antenos,MA,0,1,0,0,0
10.1371/journal.pone.0009457,5,Eugene Y Xu,EYX,0,1,0,0,0
10.1371/journal.pone.0009457,6,Robert W Cook,RWC,0,1,0,0,0
10.1371/journal.pone.0009457,7,S Jack Lin,SJL,0,1,0,0,0
10.1371/journal.pone.0009457,8,Brandon C Moore,BCM,0,1,0,0,0
10.1371/journal.pone.0035194,1,Ruth Byrne,RB,1,1,1,0,1
10.1371/journal.pone.0035194,2,Eva Rath,ER,1,1,1,0,0
10.1371/journal.pone.0035194,4,Birgit Niederreiter,BN,1,1,1,0,0
10.1371/journal.pone.0035194,7,Josef S Smolen,JSS,1,0,0,0,1
10.1371/journal.pone.0035194,8,Clemens Scheinecker,CS,1,1,1,0,1
10.1371/journal.pone.0035194,3,Anastasiya Hladik,AH,0,1,1,0,0
10.1371/journal.pone.0035194,5,Michael Bonelli,MB,0,1,0,0,0
10.1371/journal.pone.0035194,6,Sophie Frantal,SF,0,0,1,1,0
10.1371/journal.pone.0018032,1,Beata M Zygmunt,BMZ,1,1,1,0,1
10.1371/journal.pone.0018032,3,Carlos A Guzman,CAG,1,0,0,0,1
10.1371/journal.pone.0018032,2,Lothar Groebe,LG,0,1,0,0,0
10.1371/journal.pone.0023774,5,Pascal Lapierre,PL,1,1,1,0,1
10.1371/journal.pone.0023774,1,Kristen S Swithers,KSS,1,0,1,0,1
10.1371/journal.pone.0023774,4,J Peter Gogarten,JPG,1,0,1,0,1
10.1371/journal.pone.0023774,2,Gregory P Fournier,GPF,1,0,1,0,1
10.1371/journal.pone.0023774,3,Anna G Green,AGG,0,0,1,0,0
10.1371/journal.pone.0066515,,,JFL,1,1,1,1,1
10.1371/journal.pone.0066515,,,BRC,1,1,1,0,0
